,game_ID,game_date,TO_1,three_m1,three_a1,ts_1,diff_1,TO_2,three_m2,three_a2,ts_2,diff_2,TO_3,three_m3,three_a3,ts_3,diff_3,ts_final,home_ppg,home_oppg,away_ppg,away_oppg
89,21601058,2017-03-21,6,4,13,57,9,10,9,28,110,30,19,15,41,182,34,242.0,104.6,111.5,108.7,104.4
90,21601043,2017-03-19,3,8,18,59,3,9,14,33,114,4,11,21,51,174,10,245.0,104.6,111.5,110.3,107.2
91,21601027,2017-03-17,7,3,12,55,7,12,9,27,107,15,19,13,39,161,7,210.0,104.6,111.5,103.6,103.8
92,21600990,2017-03-12,9,5,11,59,5,16,9,23,130,0,24,11,35,178,8,234.0,104.6,111.5,102.4,108.1
93,21600933,2017-03-05,10,5,13,46,6,16,12,26,114,4,26,14,39,156,10,202.0,104.6,111.5,104.3,106.4
94,21600918,2017-03-03,2,8,21,61,9,12,12,33,115,25,19,13,47,171,15,210.0,104.6,111.5,108.0,105.4
95,21600894,2017-02-28,10,7,17,58,4,15,16,39,113,3,23,21,56,162,2,213.0,104.6,111.5,104.9,104.7
96,21600874,2017-02-26,7,5,12,56,16,16,9,19,102,20,21,13,33,166,26,217.0,104.6,111.5,105.3,98.1
97,21600833,2017-02-14,8,5,11,52,6,20,7,25,84,2,25,13,40,134,6,193.0,104.6,111.5,102.8,106.7
98,21600729,2017-01-31,3,4,12,60,0,11,10,25,113,5,22,15,35,157,5,236.0,104.6,111.5,111.7,111.2
99,21600649,2017-01-20,11,7,15,51,3,23,9,23,104,2,33,18,42,161,11,203.0,104.6,111.5,105.1,105.3
100,21600626,2017-01-17,6,8,13,66,14,15,12,27,120,12,23,17,40,185,17,248.0,104.6,111.5,111.7,111.2
101,21600612,2017-01-15,5,4,14,54,8,9,10,25,116,2,19,11,35,147,3,199.0,104.6,111.5,101.3,102.5
102,21600577,2017-01-10,4,4,12,51,1,9,12,25,112,2,16,13,38,147,9,195.0,104.6,111.5,107.9,108.5
103,21600567,2017-01-08,8,7,11,74,6,14,11,30,122,2,23,12,42,150,12,206.0,104.6,111.5,101.1,107.6
104,21600549,2017-01-06,5,3,12,55,9,10,6,24,114,2,16,13,45,169,11,227.0,104.6,111.5,103.2,102.1
105,21600528,2017-01-03,6,5,13,42,2,7,17,34,105,9,13,24,49,168,14,218.0,104.6,111.5,100.5,100.0
106,21600512,2017-01-01,7,6,14,60,6,15,9,24,115,1,19,14,33,168,2,237.0,104.6,111.5,106.9,102.6
107,21600491,2016-12-29,5,7,17,53,1,14,10,25,107,7,21,18,40,151,11,190.0,104.6,111.5,97.9,100.8
108,21600475,2016-12-27,9,3,13,53,3,19,6,26,100,4,32,8,32,146,2,202.0,104.6,111.5,100.7,96.8
109,21600460,2016-12-25,5,4,11,58,4,14,9,29,113,3,21,12,42,163,15,213.0,104.6,111.5,108.7,104.4
110,21600360,2016-12-11,3,4,15,62,2,5,5,26,113,1,17,12,36,159,9,230.0,104.6,111.5,104.3,108.0
111,21600344,2016-12-09,3,4,14,58,6,9,9,30,114,10,15,15,39,169,9,234.0,104.6,111.5,107.7,113.3
112,21600313,2016-12-05,4,5,13,52,0,12,11,27,110,4,19,15,37,163,15,208.0,104.6,111.5,100.7,96.8
113,21600252,2016-11-27,3,6,11,53,11,10,13,27,104,8,15,17,39,161,7,203.0,104.6,111.5,103.2,104.0
114,21600238,2016-11-25,9,6,16,50,10,20,10,26,96,10,29,12,36,144,16,194.0,104.6,111.5,115.9,104.3
115,21600211,2016-11-22,9,5,14,45,13,19,9,25,97,1,28,15,35,154,6,220.0,104.6,111.5,106.6,105.8
116,21600198,2016-11-20,4,4,9,60,0,11,9,21,123,1,21,14,33,175,5,228.0,104.6,111.5,102.9,102.4
117,21600182,2016-11-18,8,6,15,42,10,14,10,23,104,0,21,15,31,167,15,223.0,104.6,111.5,105.3,98.1
118,21600157,2016-11-15,5,8,19,56,2,15,11,32,107,5,22,18,50,178,8,243.0,104.6,111.5,105.8,112.5
119,21600104,2016-11-08,2,5,15,52,2,10,9,23,112,4,19,15,36,160,6,206.0,104.6,111.5,97.9,100.8
120,21600092,2016-11-06,10,3,11,38,8,25,7,24,97,11,32,12,34,159,7,227.0,104.6,111.5,107.7,113.3
121,21600078,2016-11-04,10,2,18,39,9,14,6,32,114,16,21,11,51,175,11,214.0,104.6,111.5,115.9,104.3
122,21600013,2016-10-26,6,9,17,76,0,15,13,33,134,8,21,17,47,186,6,234.0,104.6,111.5,115.3,109.6
0,21801181,2019-04-05,12,6,19,60,24,18,14,38,129,33,27,21,55,193,33,262.0,107.3,106.6,113.3,119.4
1,21801166,2019-04-03,8,3,12,52,0,14,6,26,103,13,19,12,41,159,11,214.0,107.3,106.6,104.6,113.8
2,21801103,2019-03-25,6,5,13,62,0,10,9,22,117,3,17,13,37,166,12,217.0,107.3,106.6,115.2,112.5
3,21801080,2019-03-22,7,9,18,56,10,14,16,33,122,6,16,23,51,176,14,242.0,107.3,106.6,103.5,106.1
4,21801066,2019-03-20,8,8,14,64,14,18,13,31,114,22,25,20,48,165,31,215.0,107.3,106.6,115.4,116.8
5,21801046,2019-03-17,9,1,15,53,3,13,11,38,102,10,24,12,55,143,7,192.0,107.3,106.6,113.3,119.4
6,21801021,2019-03-14,5,6,16,56,16,12,11,30,102,20,20,12,40,151,25,211.0,107.3,106.6,104.5,114.1
7,21800978,2019-03-08,6,7,17,48,10,15,12,32,109,15,22,19,48,165,19,217.0,107.3,106.6,108.9,110.1
8,21800923,2019-02-28,8,6,18,50,6,12,11,34,110,8,19,15,53,151,11,199.0,107.3,106.6,117.7,111.2
9,21800875,2019-02-22,9,7,19,50,2,19,15,36,104,2,20,22,52,171,7,219.0,107.3,106.6,104.9,113.4
10,21800864,2019-02-14,2,4,17,51,15,7,8,34,107,35,12,16,51,165,31,216.0,107.3,106.6,110.7,111.8
11,21800812,2019-02-07,6,5,9,63,1,10,12,23,129,13,17,15,32,187,17,234.0,107.3,106.6,112.5,114.0
12,21800777,2019-02-02,7,5,16,47,5,15,10,33,92,4,27,17,49,148,8,191.0,107.3,106.6,112.2,112.3
13,21800765,2019-01-31,5,3,9,43,5,10,10,25,99,3,19,13,34,142,4,207.0,107.3,106.6,108.0,104.7
14,21800751,2019-01-29,7,4,12,67,3,9,11,30,132,6,16,17,49,185,3,243.0,107.3,106.6,114.5,111.1
15,21800720,2019-01-25,3,5,16,45,3,12,12,36,88,12,18,18,48,144,6,186.0,107.3,106.6,114.0,116.9
16,21800682,2019-01-19,7,7,16,57,9,13,14,33,105,13,17,20,48,169,5,226.0,107.3,106.6,118.1,109.3
17,21800673,2019-01-18,7,5,16,57,7,10,16,35,121,13,18,23,55,181,9,232.0,107.3,106.6,112.2,112.3
18,21800641,2019-01-13,6,1,14,44,8,12,12,37,111,7,17,16,51,174,2,225.0,107.3,106.6,113.9,109.1
19,21800632,2019-01-12,6,4,21,38,0,12,12,40,92,10,19,15,52,149,5,208.0,107.3,106.6,112.4,108.0
20,21800536,2018-12-30,10,3,14,52,10,13,8,28,121,3,20,11,39,168,2,216.0,107.3,106.6,107.0,107.3
21,21800519,2018-12-28,7,7,15,54,4,15,9,24,105,9,23,14,41,155,29,203.0,107.3,106.6,114.4,108.4
22,21800503,2018-12-26,11,9,14,58,6,18,16,28,115,9,25,21,38,177,3,242.0,107.3,106.6,107.5,116.8
23,21800491,2018-12-23,10,5,12,45,11,18,12,31,97,9,26,21,46,161,19,206.0,107.3,106.6,105.7,105.9
24,21800456,2018-12-19,7,7,14,55,7,14,16,30,110,22,17,21,40,181,27,219.0,107.3,106.6,111.7,110.0
25,21800429,2018-12-15,16,4,15,28,0,21,8,25,68,2,27,13,39,114,4,185.0,107.3,106.6,111.7,106.5
26,21800418,2018-12-13,6,3,10,50,2,17,8,23,97,5,25,18,41,148,6,188.0,107.3,106.6,104.9,113.4
27,21800370,2018-12-07,5,4,15,53,3,12,10,29,102,12,19,14,44,156,16,202.0,107.3,106.6,108.0,104.7
28,21800356,2018-12-05,3,8,14,59,3,10,12,27,110,2,16,24,43,174,2,242.0,107.3,106.6,110.7,106.7
29,21800248,2018-11-20,8,5,15,46,12,14,9,32,84,10,18,15,49,148,2,184.0,107.3,106.6,114.4,108.4
30,21800236,2018-11-18,5,7,14,75,13,12,12,30,133,1,24,16,44,190,6,248.0,107.3,106.6,104.6,113.8
31,21800227,2018-11-17,7,4,16,56,6,17,12,31,115,9,21,17,47,181,19,247.0,107.3,106.6,111.8,113.5
32,21800202,2018-11-14,8,6,14,57,3,12,10,25,105,1,17,19,41,163,11,217.0,107.3,106.6,115.2,112.5
33,21800167,2018-11-09,11,7,14,57,7,22,13,30,111,15,31,17,40,163,15,225.0,107.3,106.6,114.0,116.9
34,21800154,2018-11-07,11,4,11,57,5,18,8,24,109,7,27,13,40,158,2,199.0,107.3,106.6,107.0,107.3
35,21800142,2018-11-05,7,4,14,51,9,19,10,28,105,11,26,15,43,149,9,202.0,107.3,106.6,104.5,114.1
36,21800117,2018-11-02,8,2,6,44,0,14,4,21,101,13,20,10,32,159,15,215.0,107.3,106.6,115.1,114.3
37,21800098,2018-10-30,7,4,17,57,5,12,11,34,115,3,19,14,49,157,13,206.0,107.3,106.6,114.2,115.3
38,21800064,2018-10-25,9,4,9,55,11,17,7,24,106,10,21,15,40,175,7,242.0,107.3,106.6,114.7,110.5
39,21800017,2018-10-19,11,2,17,32,12,19,9,35,82,20,30,16,55,136,28,208.0,107.3,106.6,110.7,111.8
40,21800006,2018-10-17,4,5,14,56,6,14,8,28,105,3,21,13,41,157,1,205.0,107.3,106.6,105.7,105.9
41,21701222,2018-04-11,5,7,15,49,3,10,14,33,100,10,18,19,47,151,1,193.0,103.4,108.2,106.6,106.0
42,21701182,2018-04-06,2,6,12,68,18,8,14,31,121,23,16,20,41,178,28,237.0,103.4,108.2,108.2,108.0
43,21701170,2018-04-04,8,5,13,55,11,14,8,29,107,5,21,13,44,151,3,205.0,103.4,108.2,102.3,105.4
44,21701129,2018-03-30,6,6,19,54,6,14,13,38,101,13,26,16,56,135,3,172.0,103.4,108.2,102.9,110.0
45,21701117,2018-03-28,3,9,18,69,3,9,12,34,109,7,11,19,50,166,4,215.0,103.4,108.2,106.6,110.3
46,21701090,2018-03-24,3,2,17,49,3,14,5,29,84,8,22,11,45,151,3,204.0,103.4,108.2,103.9,113.3
47,21701073,2018-03-22,6,3,16,55,9,12,8,32,119,21,24,17,53,160,30,216.0,103.4,108.2,109.8,105.3
48,21701058,2018-03-20,5,6,17,49,1,14,12,31,103,1,23,18,47,144,8,179.0,103.4,108.2,111.7,103.9
49,21701029,2018-03-16,8,5,18,41,9,13,8,28,79,17,21,11,42,127,23,175.0,103.4,108.2,104.0,100.4
50,21701016,2018-03-14,4,7,16,56,16,11,13,30,113,9,16,19,41,171,11,243.0,103.4,108.2,106.5,106.8
51,21700936,2018-03-03,3,2,7,58,4,13,6,18,104,0,17,11,34,156,2,207.0,103.4,108.2,99.3,105.5
52,21700926,2018-03-02,9,5,12,60,2,16,9,26,105,1,23,18,43,164,0,221.0,103.4,108.2,103.8,103.9
53,21700914,2018-02-28,4,12,16,79,5,11,16,29,132,6,18,22,45,179,1,221.0,103.4,108.2,111.7,103.9
54,21700868,2018-02-22,5,8,16,72,10,11,13,27,132,6,18,16,38,183,3,233.0,103.4,108.2,104.5,108.0
55,21700854,2018-02-14,8,6,20,46,6,17,15,34,107,1,25,21,46,163,7,206.0,103.4,108.2,108.2,108.0
56,21700827,2018-02-10,6,5,14,53,5,17,10,26,104,4,21,14,45,152,4,215.0,103.4,108.2,106.5,106.8
57,21700811,2018-02-08,6,6,17,49,3,14,8,32,78,0,20,15,43,139,1,198.0,103.4,108.2,103.4,108.8
58,21700797,2018-02-06,5,7,15,74,12,14,10,26,118,16,21,16,40,181,3,214.0,103.4,108.2,110.9,109.9
59,21700778,2018-02-03,8,5,15,56,6,21,8,28,103,9,27,13,43,156,18,213.0,103.4,108.2,106.6,106.0
60,21700754,2018-01-31,5,2,10,54,4,17,7,22,109,7,26,16,38,182,20,232.0,103.4,108.2,108.1,109.6
61,21700696,2018-01-23,8,4,9,55,1,18,8,23,105,1,23,15,41,159,5,204.0,103.4,108.2,98.8,105.8
62,21700649,2018-01-16,4,3,11,50,0,11,8,21,95,1,18,12,31,148,2,210.0,103.4,108.2,109.5,107.3
63,21700582,2018-01-06,6,5,15,61,1,13,14,33,131,3,26,23,52,194,20,258.0,103.4,108.2,110.9,109.9
64,21700554,2018-01-03,4,4,16,37,13,14,9,31,96,14,24,14,47,155,23,214.0,103.4,108.2,112.4,103.9
65,21700531,2017-12-30,4,4,12,53,11,9,11,24,116,16,17,19,38,178,6,228.0,103.4,108.2,103.4,102.9
66,21700516,2017-12-28,9,7,15,61,5,20,10,25,100,0,28,14,35,150,4,191.0,103.4,108.2,103.8,103.9
67,21700472,2017-12-22,6,4,13,52,12,15,6,22,110,10,21,10,40,160,16,208.0,103.4,108.2,111.7,110.4
68,21700420,2017-12-15,4,6,12,44,4,10,13,23,93,7,23,16,34,141,9,186.0,103.4,108.2,105.6,103.0
69,21700405,2017-12-13,7,2,11,37,11,12,7,23,85,5,19,15,40,142,6,201.0,103.4,108.2,109.0,109.0
70,21700370,2017-12-08,6,2,12,39,11,11,5,23,97,1,21,9,34,151,11,192.0,103.4,108.2,110.0,108.5
71,21700355,2017-12-06,2,4,10,54,8,16,7,20,96,8,25,14,36,153,5,216.0,103.4,108.2,103.4,108.8
72,21700318,2017-12-01,8,8,14,75,7,21,15,28,141,15,25,19,42,193,11,245.0,103.4,108.2,113.5,107.5
73,21700304,2017-11-29,9,5,13,56,6,14,10,25,116,2,19,14,42,167,7,229.0,103.4,108.2,107.9,104.4
74,21700243,2017-11-20,10,6,11,65,3,19,10,28,105,5,27,13,41,150,6,202.0,103.4,108.2,105.6,104.2
75,21700229,2017-11-18,8,3,11,55,3,14,9,24,111,15,20,15,39,164,30,210.0,103.4,108.2,104.1,99.8
76,21700160,2017-11-08,9,3,11,55,1,20,7,19,104,4,29,13,31,160,8,211.0,103.4,108.2,104.5,108.0
77,21700138,2017-11-05,7,5,16,42,2,15,8,31,87,11,23,15,46,146,8,192.0,103.4,108.2,104.0,100.4
78,21700120,2017-11-03,5,5,13,54,2,14,7,24,89,1,24,12,40,133,13,188.0,103.4,108.2,102.9,110.0
79,21700071,2017-10-27,6,5,12,50,14,19,8,25,95,27,27,13,37,159,31,201.0,103.4,108.2,102.7,99.8
80,21700050,2017-10-24,11,6,14,60,0,17,10,28,122,0,21,14,40,183,9,246.0,103.4,108.2,106.6,110.3
81,21700005,2017-10-18,4,4,12,69,5,12,7,22,113,3,21,12,36,166,10,225.0,103.4,108.2,103.4,102.9
82,21601217,2017-04-12,2,7,19,55,21,9,14,33,108,10,14,19,43,168,6,222.0,101.1,107.6,101.3,102.5
83,21601190,2017-04-08,5,8,10,77,1,12,10,22,127,9,22,17,36,181,17,239.0,101.1,107.6,105.1,105.3
84,21601174,2017-04-06,9,3,10,47,3,18,7,23,100,0,26,12,35,157,15,222.0,101.1,107.6,105.8,112.5
85,21601112,2017-03-29,10,2,10,38,2,16,6,20,93,5,21,13,37,154,10,220.0,101.1,107.6,106.6,105.8
86,21601074,2017-03-24,4,0,7,40,4,8,6,22,96,18,14,10,37,154,30,202.0,101.1,107.6,101.3,102.5
87,21601059,2017-03-22,7,3,14,48,6,12,10,32,102,6,20,15,47,159,5,211.0,101.1,107.6,104.9,104.7
88,21601045,2017-03-20,9,1,10,51,1,16,2,18,97,15,24,7,33,157,9,221.0,101.1,107.6,102.4,108.1
89,21600977,2017-03-11,4,3,11,49,1,6,6,23,110,8,11,12,39,166,8,220.0,101.1,107.6,110.3,107.2
90,21600949,2017-03-08,7,4,9,41,3,14,10,24,96,10,24,16,34,154,0,189.0,101.1,107.6,102.9,102.4
91,21600935,2017-03-06,4,6,12,48,8,13,9,23,105,3,16,13,34,177,7,218.0,101.1,107.6,104.3,108.0
92,21600911,2017-03-03,5,3,8,58,8,8,7,25,113,7,16,9,33,158,12,209.0,101.1,107.6,103.2,102.1
93,21600895,2017-03-01,8,6,15,55,7,13,8,27,111,9,20,12,43,146,12,191.0,101.1,107.6,104.3,108.0
94,21600867,2017-02-25,11,3,12,41,3,17,10,29,95,3,25,13,40,145,15,191.0,101.1,107.6,103.2,104.0
95,21600850,2017-02-23,9,0,3,48,2,20,6,16,101,9,27,9,24,162,8,215.0,101.1,107.6,107.9,108.5
96,21600834,2017-02-15,12,1,7,46,14,22,3,17,91,17,26,10,34,149,21,186.0,101.1,107.6,105.3,98.1
97,21600795,2017-02-09,8,4,11,45,5,18,9,23,103,7,31,17,36,169,1,223.0,101.1,107.6,102.4,108.1
98,21600746,2017-02-03,5,4,11,52,4,13,9,18,106,2,18,10,30,139,7,196.0,101.1,107.6,106.9,102.6
99,21600730,2017-02-01,5,3,9,51,5,16,8,20,103,9,22,13,35,154,6,186.0,101.1,107.6,105.1,105.3
100,21600677,2017-01-24,9,2,5,42,2,15,11,21,101,3,21,12,33,151,5,192.0,101.1,107.6,102.9,102.4
101,21600661,2017-01-22,11,3,11,50,6,17,9,28,100,0,22,19,53,166,18,216.0,101.1,107.6,115.9,104.3
102,21600643,2017-01-20,7,4,12,48,2,10,10,24,114,4,16,14,36,162,14,208.0,101.1,107.6,103.6,103.8
103,21600545,2017-01-06,7,3,15,41,3,12,10,34,96,8,24,19,53,154,4,193.0,101.1,107.6,115.3,109.6
104,21600530,2017-01-04,12,2,8,49,3,21,6,18,99,5,27,9,29,143,13,203.0,101.1,107.6,103.2,104.0
105,21600477,2016-12-28,7,5,11,60,4,11,11,26,117,7,22,14,40,165,29,221.0,101.1,107.6,104.9,104.7
106,21600462,2016-12-26,4,6,15,54,18,5,10,22,111,25,9,16,32,167,25,214.0,101.1,107.6,100.5,100.0
107,21600443,2016-12-23,4,5,12,44,16,14,10,23,97,17,21,15,37,155,17,199.0,101.1,107.6,104.6,111.5
108,21600409,2016-12-18,7,0,6,53,7,11,5,20,106,4,21,7,32,148,20,188.0,101.1,107.6,106.9,102.6
109,21600390,2016-12-16,3,6,14,53,3,9,8,26,105,1,18,11,38,165,1,229.0,101.1,107.6,105.8,112.5
110,21600376,2016-12-14,2,5,12,55,5,9,14,28,111,9,13,21,42,174,0,221.0,101.1,107.6,108.7,104.4
111,21600347,2016-12-10,3,1,7,61,3,10,10,19,123,7,14,13,28,187,3,234.0,101.1,107.6,111.7,111.2
112,21600322,2016-12-07,7,5,9,53,1,14,10,25,99,1,19,15,38,158,12,204.0,101.1,107.6,108.0,105.4
113,21600248,2016-11-27,4,6,9,65,7,10,9,23,110,6,14,12,39,151,7,200.0,101.1,107.6,103.6,103.8
114,21600226,2016-11-25,12,4,13,40,12,22,6,25,86,10,25,9,35,140,4,185.0,101.1,107.6,109.2,107.4
115,21600214,2016-11-23,6,3,9,46,2,10,10,26,90,2,20,14,40,134,2,179.0,101.1,107.6,107.7,113.3
116,21600187,2016-11-19,9,2,11,33,1,16,8,24,89,1,27,15,38,135,3,182.0,101.1,107.6,97.9,100.8
117,21600159,2016-11-16,6,2,10,40,2,16,10,23,92,12,24,12,34,128,2,171.0,101.1,107.6,104.3,106.4
118,21600124,2016-11-11,5,4,12,40,6,14,9,23,80,4,23,13,34,124,4,161.0,101.1,107.6,100.7,96.8
119,21600109,2016-11-09,3,5,11,56,22,9,10,20,121,27,11,16,33,174,20,230.0,101.1,107.6,105.6,106.7
120,21600081,2016-11-05,5,2,12,44,4,11,6,25,90,10,17,10,32,131,9,174.0,101.1,107.6,109.2,107.4
121,21600065,2016-11-03,5,4,10,52,6,17,12,28,106,6,21,16,41,162,6,196.0,101.1,107.6,102.8,106.7
122,21600004,2016-10-26,5,2,7,50,4,8,4,14,103,3,15,7,24,149,11,204.0,101.1,107.6,103.2,102.1
0,21801216,2019-04-09,6,8,18,51,15,20,15,37,106,30,30,22,51,177,19,229.0,108.9,110.1,107.5,116.8
1,21801187,2019-04-05,6,8,18,61,1,13,15,41,118,12,16,22,61,183,15,234.0,108.9,110.1,103.5,106.1
2,21801172,2019-04-03,4,4,14,59,5,12,8,31,116,0,19,12,47,168,10,218.0,108.9,110.1,112.5,114.0
3,21801158,2019-04-01,5,5,10,59,5,10,10,34,118,18,15,12,49,174,20,224.0,108.9,110.1,115.2,112.5
4,21801114,2019-03-26,5,4,16,48,2,10,8,31,110,2,13,17,51,176,2,246.0,108.9,110.1,114.2,115.3
5,21801056,2019-03-18,10,8,22,62,6,17,10,36,108,10,25,13,49,163,5,254.0,108.9,110.1,115.4,116.8
6,21801037,2019-03-16,4,10,23,60,8,7,15,37,123,9,8,27,57,188,12,237.0,108.9,110.1,104.5,114.1
7,21801011,2019-03-12,3,6,16,58,10,8,12,32,113,7,14,16,45,158,10,217.0,108.9,110.1,111.7,110.0
8,21800997,2019-03-10,10,7,21,51,1,16,13,41,112,4,24,20,65,153,9,187.0,108.9,110.1,113.9,109.1
9,21800939,2019-03-02,6,3,14,54,12,12,8,35,111,13,16,17,57,157,23,192.0,108.9,110.1,103.5,106.1
10,21800918,2019-02-27,7,7,21,55,1,17,12,36,106,0,25,16,49,157,1,211.0,108.9,110.1,108.0,104.7
11,21800880,2019-02-22,4,8,18,55,5,14,10,34,103,1,24,18,55,165,17,218.0,108.9,110.1,110.7,106.7
12,21800859,2019-02-13,8,6,18,54,4,17,16,39,115,1,23,22,67,163,15,213.0,108.9,110.1,105.7,105.9
13,21800834,2019-02-10,9,5,17,49,1,20,11,35,104,10,25,19,52,170,14,203.0,108.9,110.1,114.7,110.5
14,21800821,2019-02-08,7,7,23,58,0,14,16,44,115,13,20,26,66,180,8,229.0,108.9,110.1,118.1,109.3
15,21800807,2019-02-06,7,5,23,47,7,14,8,37,98,6,23,14,52,145,3,192.0,108.9,110.1,110.7,111.8
16,21800739,2019-01-27,4,11,19,70,6,10,17,35,128,12,16,20,55,173,3,243.0,108.9,110.1,114.4,108.4
17,21800726,2019-01-25,3,8,21,51,5,6,15,38,116,8,13,23,57,173,3,207.0,108.9,110.1,107.0,107.3
18,21800704,2019-01-22,3,5,15,55,3,7,8,32,114,2,15,12,53,151,5,204.0,108.9,110.1,115.1,114.3
19,21800661,2019-01-16,7,11,20,55,15,16,16,36,101,11,21,22,51,155,5,206.0,108.9,110.1,111.7,110.0
20,21800642,2019-01-13,4,9,21,54,4,9,19,41,116,8,14,28,63,180,4,233.0,108.9,110.1,117.7,111.2
21,21800613,2019-01-09,10,4,12,52,0,19,9,29,96,4,29,14,43,147,9,198.0,108.9,110.1,107.5,116.8
22,21800596,2019-01-07,8,7,19,58,8,14,10,29,121,13,22,13,47,166,6,204.0,108.9,110.1,111.8,113.5
23,21800539,2018-12-30,10,6,17,55,1,18,12,34,116,2,27,19,61,157,11,208.0,108.9,110.1,114.5,111.1
24,21800509,2018-12-26,7,5,12,63,3,12,11,28,131,3,16,18,47,184,4,241.0,108.9,110.1,115.4,116.8
25,21800440,2018-12-16,6,4,16,65,3,12,8,32,119,3,20,13,50,176,10,233.0,108.9,110.1,114.2,115.3
26,21800412,2018-12-12,8,6,18,54,2,15,10,31,103,1,28,15,49,159,3,221.0,108.9,110.1,113.3,119.4
27,21800397,2018-12-10,5,4,19,43,5,17,7,29,92,12,22,13,48,128,22,177.0,108.9,110.1,107.3,106.6
28,21800378,2018-12-08,6,8,19,62,2,14,12,37,113,1,26,20,54,168,0,211.0,108.9,110.1,113.9,109.1
29,21800352,2018-12-04,8,7,15,54,14,14,10,27,105,15,25,14,42,160,14,213.0,108.9,110.1,114.7,110.5
30,21800341,2018-12-02,4,6,11,69,1,9,10,28,120,4,18,13,36,168,8,224.0,108.9,110.1,115.1,114.3
31,21800283,2018-11-24,12,11,18,58,6,17,18,40,115,3,27,20,51,169,5,217.0,108.9,110.1,112.4,108.0
32,21800261,2018-11-21,3,9,19,66,2,11,13,34,111,11,19,17,50,166,4,232.0,108.9,110.1,112.2,112.3
33,21800232,2018-11-17,11,3,16,48,4,16,10,34,116,2,20,13,48,168,4,221.0,108.9,110.1,117.7,111.2
34,21800210,2018-11-14,6,4,12,54,6,14,12,32,104,12,29,17,52,143,25,186.0,108.9,110.1,111.7,106.5
35,21800181,2018-11-10,9,3,12,45,1,20,10,26,102,12,24,17,46,152,12,207.0,108.9,110.1,114.5,111.1
36,21800150,2018-11-06,8,8,18,59,11,14,18,40,119,21,23,23,56,165,9,219.0,108.9,110.1,114.0,116.9
37,21800121,2018-11-02,8,5,16,60,6,17,10,35,115,3,26,14,49,166,12,224.0,108.9,110.1,104.6,113.8
38,21800084,2018-10-28,7,6,15,45,7,21,10,28,96,4,25,15,40,159,5,217.0,108.9,110.1,111.7,106.5
39,21800044,2018-10-22,6,7,15,59,3,13,15,31,120,2,24,19,48,172,4,224.0,108.9,110.1,104.9,113.4
40,21800032,2018-10-20,11,12,24,83,9,19,16,41,138,0,29,24,63,196,2,276.0,108.9,110.1,112.5,114.0
41,21701216,2018-04-10,4,5,15,55,3,11,9,27,98,10,18,17,44,159,7,221.0,102.3,105.4,103.9,113.3
42,21701164,2018-04-03,8,6,25,44,0,9,13,47,99,1,12,21,63,160,4,224.0,102.3,105.4,105.6,103.0
43,21701134,2018-03-30,7,1,12,36,4,15,9,28,90,2,19,13,39,131,3,185.0,102.3,105.4,109.5,107.3
44,21701093,2018-03-24,8,5,19,49,5,18,11,32,102,6,21,20,51,149,9,200.0,102.3,105.4,108.2,108.0
45,21701076,2018-03-22,6,10,16,71,3,14,17,30,123,7,20,24,49,177,15,231.0,102.3,105.4,104.1,99.8
46,21700997,2018-03-11,4,6,22,39,11,13,10,34,95,1,17,19,57,143,17,187.0,102.3,105.4,112.4,103.9
47,21700989,2018-03-10,4,3,13,44,18,13,4,21,86,26,17,12,36,147,21,194.0,102.3,105.4,99.3,105.5
48,21700961,2018-03-06,10,8,14,54,4,15,14,26,120,4,20,21,45,181,11,225.0,102.3,105.4,110.0,108.5
49,21700946,2018-03-04,2,2,8,58,8,13,6,19,114,16,19,11,31,169,13,235.0,102.3,105.4,111.7,110.4
50,21700919,2018-02-28,7,7,15,53,11,17,10,27,97,11,26,14,40,153,1,221.0,102.3,105.4,107.9,104.4
51,21700904,2018-02-26,4,4,13,46,0,8,7,27,92,6,18,10,42,133,3,212.0,102.3,105.4,105.6,104.2
52,21700851,2018-02-13,4,5,21,45,13,6,10,36,109,21,13,19,57,159,17,223.0,102.3,105.4,98.8,105.8
53,21700830,2018-02-10,5,9,15,70,2,12,15,29,131,1,20,22,46,195,5,253.0,102.3,105.4,108.1,109.6
54,21700742,2018-01-29,7,4,13,48,4,16,12,30,97,5,21,15,42,136,14,183.0,102.3,105.4,103.4,102.9
55,21700721,2018-01-26,5,4,11,42,8,10,8,31,96,8,15,13,48,143,7,200.0,102.3,105.4,105.6,103.0
56,21700706,2018-01-24,4,13,20,66,10,7,19,43,96,6,13,28,67,152,18,201.0,102.3,105.4,112.4,103.9
57,21700693,2018-01-22,5,3,12,44,0,14,6,23,90,16,18,12,43,125,17,173.0,102.3,105.4,106.6,106.0
58,21700627,2018-01-13,4,6,17,51,11,13,10,32,98,6,17,14,48,143,3,208.0,102.3,105.4,108.1,109.6
59,21700601,2018-01-09,9,6,16,44,6,13,10,29,91,5,16,16,43,157,7,213.0,102.3,105.4,103.4,108.2
60,21700587,2018-01-07,6,3,7,58,8,11,5,17,108,4,18,8,29,146,4,196.0,102.3,105.4,104.5,108.0
61,21700572,2018-01-05,7,10,14,62,6,12,10,23,110,4,21,19,41,168,8,251.0,102.3,105.4,102.9,110.0
62,21700562,2018-01-03,6,7,14,61,9,11,14,32,128,6,17,22,57,180,2,247.0,102.3,105.4,113.5,107.5
